Fraudolent,SMS_test,ID,Date and Time
1,Filthy stories and GIRLS waiting for your,YJ3ZMM1,2018-04-03
0,Erm. I thought the contract ran out the4th of october.,3VNSRMF,2016-03-26
0,I am late. I will be there at,BMG0CJT,2016-11-16
1,"Welcome to UK-mobile-date this msg is FREE giving you free calling to 08719839835. Future mgs billed at 150p daily. To cancel send ""go stop"" to 89123",ZVA1LU4,2016-09-05
0,Once free call me sir.,1VB7ELH,2018-07-09
0,That's a shame! Maybe cld meet for few hrs tomo?,ZUJBM2S,2016-11-01
0,Are you going to wipro interview today?,ZJL7XCN,2016-06-08
0,The hair cream has not been shipped.,J3NR699,2016-10-20
1,Sexy Singles are waiting for you! Text your AGE followed by your GENDER as wither M or F E.G.23F. For gay men text your AGE followed by a G. e.g.23G.,VIA5LZ7,2017-01-08
0,Well good morning mr . Hows london treatin' ya treacle?,OETZKT3,2016-04-10
0,Lol alright i was thinkin that too haha,338Q648,2017-04-22
0,"Hello, my love. What are you doing? Did you get to that interview today? Are you you happy? Are you being a good boy? Do you think of me?Are you missing me ?",UWPZXL8,2017-04-11
0,I think u have the wrong number.,RD5G3QZ,2017-06-20
0,Why must we sit around and wait for summer days to celebrate. Such a magical sight when the worlds dressed in white. Oooooh let there be snow.,VZ5BEWN,2017-12-16
0,Cab is available.they pick up and drop at door steps.,6PK2G8L,2017-05-31
0,Life style garments account no please.,DFEXP3S,2016-06-10
0,How is it possible to teach you. And where.,FFU5NJX,2016-04-21
0,If you're not in my car in an hour and a half I'm going apeshit,OQSIQ1V,2018-08-12
0,Jus ans me lar. U'll noe later.,ESA22WZ,2018-01-18
1,Had your mobile 11mths ? Update for FREE to Oranges latest colour camera mobiles & unlimited weekend calls. Call Mobile Upd8 on freefone 08000839402 or 2StopTxt,A5YS290,2017-04-11
0,But i juz remembered i gotta bathe my dog today..,Z4UWCOQ,2017-06-12
0,"Sorry, I'll call later",TC1X9DZ,2016-09-26
0,"Just making dinner, you ?",XD0IRBH,2016-11-04
0,When did you get to the library,85AO13E,2017-10-21
0,I will come tomorrow di,UZDE8HD,2017-08-21
0,U should make a fb list,R1E2YIW,2016-04-23
0,If i not meeting ü all rite then i'll go home lor. If ü dun feel like comin it's ok.,XDC0407,2017-10-05
0,Hi its in durban are you still on this number,SFD4OK7,2016-02-21
0,Is xy in ur car when u picking me up?,3PL0BM1,2018-04-22
0,Today is ACCEPT DAY..U Accept me as? Brother Sister Lover Dear1 Best1 Clos1 Lvblefrnd Jstfrnd Cutefrnd Lifpartnr Belovd Swtheart Bstfrnd No rply means enemy,80T9QPF,2016-08-15
1,Freemsg: 1-month unlimited free calls! Activate SmartCall Txt: CALL to No: 68866. Subscriptn3gbp/wk unlimited calls Help: 08448714184 Stop?txt stop landlineonly,E923V9E,2017-01-31
0,"Sorry that took so long, omw now",5UVXGAB,2017-08-27
0,"Under the sea, there lays a rock. In the rock, there is an envelope. In the envelope, there is a paper. On the paper, there are 3 words... '",M7CC83F,2016-10-31
0,Hey are you angry with me. Reply me dr.,DUM5CVE,2017-03-21
0,Ill be at yours in about 3 mins but look out for me,RFQR4LO,2018-01-25
0,"Sorry, I'll call later",IXSVYGV,2016-05-27
0,Huh? 6 also cannot? Then only how many mistakes?,F3KHJU5,2018-03-10
0,"Short But Cute: ""Be a good person, but dont try to prove it.."" .Gud noon....",JT4NMB2,2018-07-28
0,Yup... From what i remb... I think should be can book...,2D8C4AQ,2017-02-14
0,Do you like Italian food?,ZTQJATH,2016-03-22
0,Will purchase d stuff today and mail to you. Do you have a po box number?,RP0P7QT,2018-05-24
0,"Hello, my love ! How went your day ? Are you alright ? I think of you, my sweet and send a jolt to your heart to remind you ... I LOVE YOU! Can you hear it ? I screamed it across the sea for all the world to hear. Ahmad al Hallaq is loved ! and owned ! *possessive passionate kiss*",TZM9JEF,2016-05-09
0,Shall i get my pouch?,22BX73L,2017-01-27
0,Yup song bro. No creative. Neva test quality. He said check review online.,YBJDJV4,2018-06-09
0,"Dont give a monkeys wot they think and i certainly don't mind. Any friend of mine&all that! Just don't sleep wiv , that wud be annoyin!",MDFOZHY,2017-11-16
1,Hi I'm sue. I am 20 years old and work as a lapdancer. I love sex. Text me live - I'm i my bedroom now. text SUE to 89555. By TextOperator G2 1DA 150ppmsg 18+,4VL0XQD,2017-10-29
0,Sure but since my parents will be working on Tuesday I don't really need a cover story,2XLA1JU,2017-03-08
0,Is there a reason we've not spoken this year? Anyways have a great week and all the best in your exam,5278VEF,2018-06-13
0,You know what hook up means right?,XWQTG7W,2016-06-17
0,Come to mahal bus stop.. &lt;DECIMAL&gt;,AVRM4JL,2016-03-08
0,GRAN ONLYFOUND OUT AFEW DAYS AGO.CUSOON HONI,X3G2V99,2017-01-20
0,"Im in inperialmusic listening2the weirdest track ever byleafcutter john-sounds like insects being molested&someone plumbing,remixed by evil men on acid!",QM3VG56,2018-02-11
0,Prof: you have passed in all the papers in this sem congrats . . . . Student: Enna kalaachutaarama..!! Prof:???? Gud mrng!,UE9YUXH,2017-06-02
1,FREEMSG: Our records indicate you may be entitled to 3750 pounds for the Accident you had. To claim for free reply with YES to this msg. To opt out text STOP,YDRMQ1F,2017-03-11
0,"Good morning, my boytoy! How's those yummy lips ? Where's my sexy buns now ? What do you do ? Do you think of me ? Do you crave me ? Do you need me ?",22GZVP9,2018-05-24
1,Do you want a New Nokia 3510i Colour Phone Delivered Tomorrow? With 200 FREE minutes to any mobile + 100 FREE text + FREE camcorder Reply or Call 08000930705,5Q8OZ24,2016-06-21
0,"Spoke with uncle john today. He strongly feels that you need to sacrifice to keep me here. He's going to call you. When he does, i beg you to just listen. Dont make any promises or make it clear things are not easy. And i need you to please let us work things out. As long as i keep expecting help, my creativity will be stifled so pls just keep him happy, no promises on your part.",U089NY1,2016-08-23
0,"And very importantly, all we discuss is between u and i only.",BMY380W,2018-07-18
0,K..k...from tomorrow onwards started ah?,G68KAKR,2017-03-06
0,I love ya too but try and budget your money better babe. Gary would freak on me if he knew,RZNL0TN,2016-12-01
0,"It wont b until 2.15 as trying 2 sort house out, is that ok?",0M6V1MJ,2017-02-07
0,I've been searching for the right words to thank you for this breather. I promise i wont take your help for granted and will fulfil my promise. You have been wonderful and a blessing at all times.,XAZIJV1,2016-09-23
0,I'll text you when I drop x off,G3LEMJU,2016-07-25
0,Love it! The girls at the office may wonder why you are smiling but sore...,0SLKPXD,2016-11-13
0,Boooo you always work. Just quit.,OX0MY6N,2017-03-03
0,So its to be poking man everyday that they teach you in canada abi! How are you. Just saying hi.,W1FCZ7B,2017-10-12
0,No..jst change tat only..,SC0NH0W,2018-02-18
1,goldviking (29/M) is inviting you to be his friend. Reply YES-762 or NO-762 See him: www.SMS.ac/u/goldviking STOP? Send STOP FRND to 62468,5VQZPGF,2016-09-27
0,Headin towards busetop,1JI6GF6,2018-03-21
0,"No, I was trying it all weekend ;V",BSZLROM,2017-10-20
0,"Cool, what time you think you can get here?",08CDEOX,2016-10-15
0,What i told before i tell. Stupid hear after i wont tell anything to you. You dad called to my brother and spoken. Not with me.,I3SBC6H,2017-11-26
0,Rats. Hey did u ever vote for the next themes?,SKDL5Z6,2018-02-18
0,"As I entered my cabin my PA said, '' Happy B'day Boss !!''. I felt special. She askd me 4 lunch. After lunch she invited me to her apartment. We went there.",G1C2VX6,2018-04-06
0,I am on the way to ur home,IJZC8DP,2017-11-09
0,I hope you that's the result of being consistently intelligent and kind. Start asking him about practicum links and keep your ears open and all the best. ttyl,Z6LMV0Z,2017-07-12
0,"Oh... I was thkin of goin yogasana at 10 den no nd to go at 3 den can rush to parco 4 nb... Okie lor, u call me when ready...",90W2YWP,2017-01-16
1,Guess who am I?This is the first time I created a web page WWW.ASJESUS.COM read all I wrote. I'm waiting for your opinions. I want to be your friend 1/1,8BWR22H,2016-09-05
1,Congratulations ur awarded 500 of CD vouchers or 125gift guaranteed & Free entry 2 100 wkly draw txt MUSIC to 87066 TnCs www.Ldew.com1win150ppmx3age16,Y3TIJAC,2017-06-27
0,Dont worry. I guess he's busy.,VH5Z4Y1,2017-10-24
0,Ujhhhhhhh computer shipped out with address to sandiago and parantella lane. Wtf. Poop.,ADCDRCA,2017-05-29
0,"Good afternoon, my love. How goes your day ? What are you up to ? I woke early and am online waiting for you ... Hmmm ... Italian boy is online I see . *grins*",RBL3L1J,2016-09-07
0,DO U WANT 2 MEET UP 2MORRO,IM8HH56,2018-05-05
0,"Sorry, I can't help you on this.",LMYBC93,2017-03-04
0,o turns out i had stereo love on mi phone under the unknown album.,0N8XWV8,2018-05-27
0,She.s good. She was wondering if you wont say hi but she.s smiling now. So how are you coping with the long distance,OU07FTZ,2017-03-07
0,"Night has ended for another day, morning has come in a special way. May you smile like the sunny rays and leaves your worries at the blue blue bay. Gud mrng",CSA42I7,2017-04-15
0,He also knows about lunch menu only da. . I know,H06I3LM,2017-04-15
0,What time you thinkin of goin?,R9H8A7J,2016-10-26
0,"Hurry up, I've been weed-deficient for like three days",RBS1623,2016-10-20
0,"Arms fine, how's Cardiff and uni?",Y1OJHTP,2017-12-23
0,Haha i think i did too,7UHR4FB,2016-07-02
0,I want to see your pretty pussy...,ICJ7Q5G,2018-01-26
0,Boy; I love u Grl: Hogolo Boy: gold chain kodstini Grl: Agalla Boy: necklace madstini Grl: agalla Boy: Hogli 1 mutai eerulli kodthini! Grl: I love U kano;-),81UBJP2,2018-05-08
1,INTERFLORA - It's not too late to order Interflora flowers for christmas call 0800 505060 to place your order before Midnight tomorrow.,Z7RHAN3,2018-03-01
0,What makes you most happy?,7XJ0COO,2016-11-25
0,Ok,R08US3D,2016-05-07
0,Got it. Seventeen pounds for seven hundred ml – hope ok.,YGA4JSO,2016-04-12
0,Good morning princess! Have a great day!,2L9IQDV,2018-05-18
0,K.k:)advance happy pongal.,EPC4QW6,2018-07-13
0,Surly ill give it to you:-) while coming to review.,MT6OIGJ,2017-10-28
0,Yeah I can still give you a ride,XZSCRPH,2018-06-26
1,Ur balance is now £500. Ur next question is: Who sang 'Uptown Girl' in the 80's ? 2 answer txt ur ANSWER to 83600. Good luck!,D633C15,2017-01-16
0,aathi..where are you dear..,1BNXA7Z,2017-06-14
0,I'm in town now so i'll jus take mrt down later.,X2UTP7S,2017-05-16
0,Umma my life and vava umma love you lot dear,WPTJT8H,2017-07-20
0,One day a crab was running on the sea shore..The waves came n cleared the footprints of the crab.. Crab asked: being my frnd y r u clearing my beautiful footprints? Waves replied: A fox was following ur footprints to catch you! thats y i cleared it off:) frndsship never lets u dwn :-) GUD nyt..,QG0NMKI,2017-10-08
0,"Sir, Waiting for your mail.",HQTWOXU,2017-05-30
0,Thx. All will be well in a few months,66ZPNMI,2016-12-04
0,"How's my loverboy doing ? What does he do that keeps him from coming to his Queen, hmmm ? Doesn't he ache to speak to me ? Miss me desparately ?",V31H7K1,2016-09-30
0,"Ela kano.,il download, come wen ur free..",TXEYHKG,2017-05-10
0,Yes. that will be fine. Love you. Be safe.,HMF43IP,2016-11-28
0,"Aight text me when you're back at mu and I'll swing by, need somebody to get the door for me",XHYJQ1G,2016-09-21
0,K I'll call you when I'm close,IQO06MT,2017-09-05
1,"Dear Voucher Holder, To claim this weeks offer, at you PC please go to http://www.e-tlp.co.uk/reward. Ts&Cs apply.",4FX4VUJ,2017-09-27
0,Well if I'm that desperate I'll just call armand again,DJO0YXJ,2017-01-05
0,Hows the street where the end of library walk is?,KMRQWI2,2017-10-06
0,"1) Go to write msg 2) Put on Dictionary mode 3)Cover the screen with hand, 4)Press  &lt;#&gt; . 5)Gently remove Ur hand.. Its interesting..:)",W6LD4RR,2016-06-26
0,Tiwary to rcb.battle between bang and kochi.,5JIIJR5,2017-05-27
0,Love that holiday Monday feeling even if I have to go to the dentists in an hour,KG8STFF,2018-05-24
0,I cant pick the phone right now. Pls send a message,ILKDCK6,2016-04-12
0,"K, want us to come by now?",CMZFUHF,2016-08-24
0,Hi dear we saw dear. We both are happy. Where you my battery is low,NHOER2T,2017-07-19
0,Life spend with someone for a lifetime may be meaningless but a few moments spent with someone who really love you means more than life itself..,84V1LIJ,2017-07-26
0,Ok lar... Joking wif u oni...,F88QZ3Y,2016-05-15
0,You need to get up. Now.,2HU7MRS,2017-11-21
0,"Don't Think About ""What u Have Got"" Think About ""How to Use It That You Have Got"" gooD ni8",XDPZ523,2016-05-15
0,Thats cool. I want to please you...,681D5W3,2016-12-06
0,Oh ic. I thought you meant mary jane.,9Z3AQAA,2016-04-29
1,"Dear Matthew please call 09063440451 from a landline, your complimentary 4*Lux Tenerife holiday or £1000 CASH await collection. ppm150 SAE T&Cs Box334 SK38XH.",GWLS8DM,2016-07-17
0,Pls give her prometazine syrup. 5mls then  &lt;#&gt; mins later feed.,IRL6KNM,2017-04-09
0,Go where n buy? Juz buy when we get there lar.,924XEFG,2016-12-02
0,"I guess you could be as good an excuse as any, lol.",VMXSD3U,2018-03-18
0,S:)8 min to go for lunch:),99RNQIN,2018-01-22
0,No you'll just get a headache trying to figure it out. U can trust me to do the math. I promise. O:-),4YMYBBZ,2017-06-26
0,Juz go google n search 4 qet...,HBEC1AH,2017-06-28
1,"For ur chance to win a £250 wkly shopping spree TXT: SHOP to 80878. T's&C's www.txt-2-shop.com custcare 08715705022, 1x150p/wk",O7V34MR,2018-08-06
0,"Sorry, I'll call later",GXVBFBB,2017-05-31
0,Ü eatin later but i'm eatin wif my frens now lei... Ü going home first?,ZIYF15M,2016-08-23
0,"I'm eatin now lor, but goin back to work soon... E mountain deer show huh... I watch b4 liao, very nice...",OJACW5B,2018-01-11
0,"Yeah, we got one lined up for us",BT2WGKQ,2016-07-30
0,Wewa is 130. Iriver 255. All 128 mb.,6A3EO1F,2017-06-05
0,Tmr then ü brin lar... Aiya later i come n c lar... Mayb ü neva set properly ü got da help sheet wif ü...,4N4AAN7,2018-05-08
0,"Sounds gd... Haha... Can... Wah, u yan jiu so fast liao...",J3G4JM1,2016-10-12
0,Ok ill tell the company,F74MOH7,2016-12-23
0,Our Prasanth ettans mother passed away last night. Just pray for her and family.,9ZV6P6W,2017-04-18
0,K:)k:)good:)study well.,WB2PAXW,2017-07-29
0,Hi its Kate it was lovely to see you tonight and ill phone you tomorrow. I got to sing and a guy gave me his card! xxx,LE2AUNJ,2016-07-01
0,So wats ur opinion abt him and how abt is character?,BMMJ7N2,2016-12-19
1,"Wan2 win a Meet+Greet with Westlife 4 U or a m8? They are currently on what tour? 1)Unbreakable, 2)Untamed, 3)Unkempt. Text 1,2 or 3 to 83049. Cost 50p +std text",FUGK00P,2016-07-30
0,Okay name ur price as long as its legal! Wen can I pick them up? Y u ave x ams xx,Q2KKCUI,2018-01-22
0,"Me not waking up until 4 in the afternoon, sup",GMS3JQG,2016-03-02
1,"Free-message: Jamster!Get the crazy frog sound now! For poly text MAD1, for real text MAD2 to 88888. 6 crazy sounds for just 3 GBP/week! 16+only! T&C's apply",JZB36MT,2016-12-27
0,Goodnight da thangam I really miss u dear.,QCRLMUF,2018-04-06
0,U free on sat rite? U wan 2 watch infernal affairs wif me n darren n mayb xy?,87SE06Q,2018-01-07
0,Dun need to use dial up juz open da browser n surf...,MUS37VG,2018-04-12
0,I am late. I will be there at,5SMJAIO,2016-11-03
1,"BangBabes Ur order is on the way. U SHOULD receive a Service Msg 2 download UR content. If U do not, GoTo wap. bangb. tv on UR mobile internet/service menu",JZD1TUJ,2016-07-20
0,Xy trying smth now. U eat already? We havent...,122PFF7,2018-02-01
0,"We know TAJ MAHAL as symbol of love. But the other lesser known facts 1. Mumtaz was Shahjahan's 4th wife, out of his 7 wifes. 2. Shahjahan killed Mumtaz's husband to marry her. 3. Mumtaz died in her  &lt;#&gt; th delivery. 4. He then married Mumtaz's sister. Question arises where the Hell is the LOVE?:-| -The Great Hari-",4TMMD8A,2017-03-20
1,Natalja (25/F) is inviting you to be her friend. Reply YES-440 or NO-440 See her: www.SMS.ac/u/nat27081980 STOP? Send STOP FRND to 62468,8VW2IFV,2016-08-12
0,Oh thanks a lot..i already bought 2 eggs ..,W9EIQFS,2016-07-12
0,Yeah I'll try to scrounge something up,WK1FC92,2016-04-18
0,"Beautiful Truth against Gravity.. Read carefully: ""Our heart feels light when someone is in it.. But it feels very heavy when someone leaves it.."" GOODMORNING",FN0HZ8A,2018-05-23
1,HMV BONUS SPECIAL 500 pounds of genuine HMV vouchers to be won. Just answer 4 easy questions. Play Now! Send HMV to 86688 More info:www.100percent-real.com,OMGMVV0,2018-09-18
1,"Win the newest Harry Potter and the Order of the Phoenix (Book 5) reply HARRY, answer 5 questions - chance to be the first among readers!",228N4O4,2017-05-24
0,Finished class where are you.,3WOQ75H,2016-10-19
0,Po de :-):):-):-):-). No need job aha.,ZHQEUWX,2017-03-15
0,WHORE YOU ARE UNBELIEVABLE.,HOI36HV,2016-02-21
0,I don't think he has spatula hands!,IGXVI93,2018-06-07
0,Yes i think so. I am in office but my lap is in room i think thats on for the last few days. I didnt shut that down,J9NTGU2,2017-05-12
1,We tried to contact you re your reply to our offer of 750 mins 150 textand a new video phone call 08002988890 now or reply for free delivery tomorrow,WHFXGDD,2016-06-22
0,Bbq this sat at mine from 6ish. Ur welcome 2 come,9OSZP4H,2016-06-12
0,Yeh. Indians was nice. Tho it did kane me off a bit he he. We shud go out 4 a drink sometime soon. Mite hav 2 go 2 da works 4 a laugh soon. Love Pete x x,YPYFCRT,2018-04-13
0,Somebody set up a website where you can play hold em using eve online spacebucks,ALHPEUE,2016-02-22
1,"Text82228>> Get more ringtones, logos and games from www.txt82228.com. Questions: info@txt82228.co.uk",DYWI0MY,2017-05-05
0,I dunno they close oredi not... Ü v ma fan...,8MHH5I5,2017-02-07
1,For the most sparkling shopping breaks from 45 per person; call 0121 2025050 or visit www.shortbreaks.org.uk,FHRTAEP,2018-05-24
0,"Lemme know when I can swing by and pick up, I'm free basically any time after 1 all this semester",LT184P0,2016-07-31
0,"Excellent, I'll see what riley's plans are",MLFUBV3,2017-05-11
0,No. It's not pride. I'm almost  &lt;#&gt;  years old and shouldn't be takin money from my kid. You're not supposed to have to deal with this stuff. This is grownup stuff--why i don't tell you.,5HQ61GP,2018-04-22
0,"Sorry, I can't text &amp; drive coherently, see you in twenty",8Z1KKLD,2017-05-02
0,Please ask mummy to call father,ZF19OW2,2018-05-25
0,Usually the person is unconscious that's in children but in adults they may just behave abnormally. I.ll call you now,0JK1BZD,2017-01-01
0,Sometimes Heart Remembrs someone Very much... Forgets someone soon... Bcoz Heart will not like everyone. But liked ones will be Remembered Everytime... BSLVYL,FWM5WGK,2017-02-24
1,Would you like to see my XXX pics they are so hot they were nearly banned in the uk!,EE4PTV5,2017-10-30
0,"If e timing can, then i go w u lor...",LIRPY33,2017-04-24
0,"I haven't forgotten you, i might have a couple bucks to send you tomorrow, k? I love ya too",BG8V5U7,2016-12-24
0,Den wat will e schedule b lk on sun?,NGY2X4E,2018-05-18
0,Well that must be a pain to catch,EF9F6FS,2016-02-28
0,Hi i won't b ard 4 christmas. But do enjoy n merry x'mas.,3643SFI,2018-02-27
0,"Hey babe, sorry i didn't get sooner. Gary can come and fix it cause he thinks he knows what it is but he doesn't go as far a Ptbo and he says it will cost  &lt;#&gt;  bucks. I don't know if it might be cheaper to find someone there ? We don't have any second hand machines at all right now, let me know what you want to do babe",ZF4MVWF,2018-01-28
0,Otherwise had part time job na-tuition..,1Y26O12,2018-02-13
0,"Sorry to trouble u again. Can buy 4d for my dad again? 1405, 1680, 1843. All 2 big 1 small, sat n sun. Thanx.",8I35LI4,2017-09-07
0,Its too late:)but its k.wish you the same.,AWKWKZS,2018-01-02
0,Oooh I got plenty of those!,1MAY6P1,2016-04-19
1,18 days to Euro2004 kickoff! U will be kept informed of all the latest news and results daily. Unsubscribe send GET EURO STOP to 83222.,VXLN5DS,2016-04-25
0,"I'm in a meeting, call me later at",6QP8AD9,2018-02-27
0,"That way transport is less problematic than on sat night. By the way, if u want to ask  n  to join my bday, feel free. But need to know definite nos as booking on fri.",5MU1KAB,2016-09-15
0,Dear umma she called me now :-),QNILNVQ,2017-04-15
0,Whos this am in class:-),3GHYF9B,2017-09-18
0,Right it wasnt you who phoned it was someone with a number like yours!,7HJAW31,2018-08-28
0,Ok no prob... I'll come after lunch then...,2UUCFUE,2016-07-21
0,Joy's father is John. Then John is the ____ of Joy's father. If u ans ths you hav  &lt;#&gt;  IQ. Tis s IAS question try to answer.,SN8YVJ5,2017-09-03
0,Aah bless! How's your arm?,T8ESY0B,2017-04-06
0,Aiyo a bit pai seh ü noe... Scared he dun rem who i am then die... Hee... But he become better lookin oredi leh...,A2YKN42,2016-03-19
0,This is hoping you enjoyed your game yesterday. Sorry i've not been in touch but pls know that you are fondly bein thot off. Have a great week. Abiola,H52CZTO,2016-06-27
0,All e best 4 ur driving tmr :-),MH0WZLH,2016-10-12
0,U horrible gal... U knew dat i was going out wif him yest n u still come n ask me...,AMGB7VK,2017-11-05
0,They did't play one day last year know even though they have very good team.. Like india.,WC4614Q,2016-09-26
0,Shhhhh nobody is supposed to know!,EKL6QQT,2017-09-23
0,Guess he wants alone time. We could just show up and watch when they do..,3VC34GB,2016-05-15
1,Congratulations YOU'VE Won. You're a Winner in our August £1000 Prize Draw. Call 09066660100 NOW. Prize Code 2309.,2I2J3U4,2018-02-15
0,So do you have samus shoulders yet,T2TAYL0,2018-01-24
1,"You have been specially selected to receive a ""3000 award! Call 08712402050 BEFORE the lines close. Cost 10ppm. 16+. T&Cs apply. AG Promo",RSGIPJE,2016-03-23
0,"Hi hope u r both ok, he said he would text and he hasn't, have u seen him, let me down gently please",TLLMVXT,2017-04-18
0,&lt;#&gt;  in mca. But not conform.,XM1USPC,2018-01-02
0,Sorry. You never hear unless you book it. One was kinda a joke--thet were really looking for skinny white girls. The other was one line--you can only do so much on camera with that. Something like that they're casting on the look.,J856ZAY,2016-08-23
0,"Geeee ... I miss you already, you know ? Your all I can think about. Fuck, I can't wait till next year when we will be together ... *loving kiss*",XRK5632,2018-01-02
0,Aiyar hard 2 type. U later free then tell me then i call n scold n tell u.,KSRKZBA,2017-04-24
0,Ugh just got outta class,OO8A677,2017-04-23
0,Gokila is talking with you aha:),G932JQ4,2018-03-27
1,"Mila, age23, blonde, new in UK. I look sex with UK guys. if u like fun with me. Text MTALK to 69866.18 . 30pp/txt 1st 5free. £1.50 increments. Help08718728876",HWOJG3D,2018-06-04
0,It is a good thing I'm now getting the connection to bw,IFAG925,2018-05-20
0,"Dear, take care. I am just reaching home.love u a lot.",BF3JINO,2018-02-08
1,Not heard from U4 a while. Call 4 rude chat private line 01223585334 to cum. Wan 2C pics of me gettin shagged then text PIX to 8552. 2End send STOP 8552 SAM xxx,3T8ZAIQ,2017-03-20
0,Just curious because my cuz asked what I was up to,KHCO9LJ,2016-07-13
0,Nvm take ur time.,LLQJV10,2018-01-31
0,Don't fret. I'll buy the ovulation test strips and send them to you. You wont get them til like march. Can you send me your postal address.u'll be alright.Okay.,GOTCWGW,2018-02-22
0,"I'm in a meeting, call me later at",JC32Y0N,2017-05-10
0,"Tunji, how's the queen? how are you doing. This is just wishing you a great day. Abiola.",3BPFJZ9,2018-01-28
0,Gibbs unsold.mike hussey,07F4H41,2016-05-06
0,"Cool, we shall go and see, have to go to tip anyway. Are you at home, got something to drop in later? So lets go to town tonight! Maybe mum can take us in.",3Z7IWMC,2018-02-01
0,I am not having her number sir,XZUEXJ6,2016-03-25
1,"You are guaranteed the latest Nokia Phone, a 40GB iPod MP3 player or a £500 prize! Txt word: COLLECT to No: 83355! IBHltd LdnW15H 150p/Mtmsgrcvd18+",2KQY4JP,2018-08-06
0,Oh unintentionally not bad timing. Great. Fingers  the trains play along! Will give fifteen min warning.,M8B1PP7,2018-05-10
0,"That's good, because I need drugs",VXP9K9Z,2017-11-30
0,Lol u still feeling sick?,KT6F86L,2018-05-13
0,Pls come quick cant bare this.,AKAA0S9,2018-05-27
0,Congrats kano..whr s the treat maga?,GAEVKPJ,2018-03-10
0,So i'm doing a list of buyers.,934BJJO,2016-09-01
1,We tried to call you re your reply to our sms for a video mobile 750 mins UNLIMITED TEXT free camcorder Reply or call now 08000930705 Del Thurs,EP5KXGA,2018-07-15
0,Hey ! Don't forget ... You are MINE ... For ME ... My possession ... MY property ... MMM ... *childish smile* ...,296SV6S,2017-11-03
0,Hey what's up charles sorry about the late reply.,1EDMQ6Q,2016-04-26
0,"I'm back &amp; we're packing the car now, I'll let you know if there's room",RUNQS38,2018-06-02
0,Who u talking about?,52AXVLC,2018-01-15
0,Do you think i can move  &lt;#&gt;  in a week,MRQ686G,2016-07-26
0,"We are at grandmas. Oh dear, u still ill? I felt Shit this morning but i think i am just hungover! Another night then. We leave on sat.",E4IZSSS,2018-04-23
0,I'm not. She lip synced with shangela.,5PPYG9X,2018-04-06
0,Okie...,XU44JW9,2016-03-26
0,Have you finished work yet? :),6NFKRCR,2016-03-06
0,Thats cool. How was your day?,CELZYZF,2016-09-01
0,have * good weekend.,ABIKMST,2017-03-07
0,I‘m going to try for 2 months ha ha only joking,7D11584,2017-02-27
0,Play w computer? Aiyah i tok 2 u lor?,QFA8YOU,2017-02-19
0,Yoyyooo u know how to change permissions for a drive in mac. My usb flash drive,3U42KGF,2016-05-25
0,Was actually about to send you a reminder today. Have a wonderful weekend,3Q64Y2S,2018-08-31
0,They just talking thats it de. They wont any other.,FHMK6LE,2016-09-05
0,I will see in half an hour,3U06LWM,2016-03-04
0,"Haha, just what I was thinkin",AWSPFF8,2016-11-13
0,Tell rob to mack his gf in the theater,4BHCLYL,2016-06-01
0,"you are sweet as well, princess. Please tell me your likes and dislikes in bed...",HATGJU5,2017-10-11
0,Now? I'm going out 4 dinner soon..,S667624,2018-01-11
0,"Best line said in Love: . ""I will wait till the day I can forget u Or The day u realize that u cannot forget me.""... Gn",PBDTNND,2016-07-24
0,Yar lor wait 4 my mum 2 finish sch then have lunch lor... I whole morning stay at home clean my room now my room quite clean... Hee...,QFZ8W8Y,2017-12-06
0,I asked sen to come chennai and search for job.,X3CRA4Q,2016-11-29
0,That depends. How would you like to be treated? :),JK45HWZ,2017-04-16
0,"I do know what u mean,  is the king of not havin credit! I'm goin2bed now. Night night sweet! Only1more sleep!",9AI2S0K,2018-01-07
0,I not free today i haf 2 pick my parents up tonite...,TQ04T0W,2016-11-10
1,U have won a nokia 6230 plus a free digital camera. This is what u get when u win our FREE auction. To take part send NOKIA to 83383 now. POBOX114/14TCR/W1 16,A25MSPS,2016-09-20
1,Panasonic & BluetoothHdset FREE. Nokia FREE. Motorola FREE & DoubleMins & DoubleTxt on Orange contract. Call MobileUpd8 on 08000839402 or call 2optout,E4T6U7S,2018-09-16
1,"URGENT! Your mobile No *********** WON a £2,000 Bonus Caller Prize on 02/06/03! This is the 2nd attempt to reach YOU! Call 09066362220 ASAP! BOX97N7QP, 150ppm",C3KSTD3,2018-07-30
0,"Sorry, I'll call later  &lt;#&gt; mins",BFYNSQK,2018-05-01
0,Bring tat cd don forget,EZY9HYK,2016-03-27
0,i can call in  &lt;#&gt;  min if thats ok,QQPLMSM,2018-02-17
1,Urgent! Please call 09061743810 from landline. Your ABTA complimentary 4* Tenerife Holiday or #5000 cash await collection SAE T&Cs Box 326 CW25WX 150 ppm,5D8WIUK,2018-06-02
0,Are you this much buzy,COJP6V0,2018-04-10
0,Shant disturb u anymore... Jia you...,U1PTN52,2017-02-22
0,"Do whatever you want. You know what the rules are. We had a talk earlier this week about what had to start happening, you showing responsibility. Yet, every week it's can i bend the rule this way? What about that way? Do whatever. I'm tired of having thia same argument with you every week. And a  &lt;#&gt;  movie DOESNT inlude the previews. You're still getting in after 1.",RTUNR7D,2016-11-05
0,Pete can you please ring meive hardly gotany credit,048DIM3,2017-04-21
